82,0,3,0,3,1,6,2,0,1,1,0,3,3,7,7,0,2,1,5,1,5,4
83,0,2,0,3,1,6,2,1,0,1,1,3,3,7,7,0,2,1,1,1,3,0
84,0,2,2,9,0,1,2,0,0,10,0,3,1,7,7,0,2,1,5,0,3,0
85,0,2,3,0,1,6,2,1,0,0,1,3,3,7,7,0,2,1,1,0,3,0
86,0,0,3,8,0,0,2,0,0,10,0,3,3,7,7,0,2,1,5,0,3,0
87,0,2,3,8,0,1,2,0,0,1,0,3,3,7,7,0,2,1,5,1,3,0
88,0,3,2,0,0,1,2,0,0,10,0,3,1,7,7,0,2,1,5,0,5,0
89,0,5,0,0,1,6,2,0,1,1,0,3,3,7,7,0,2,1,5,1,4,4
90,0,2,0,0,1,6,2,0,1,1,0,3,3,7,7,0,2,1,5,1,5,4
91,0,0,3,8,0,1,2,0,0,0,0,3,3,7,7,0,2,1,5,0,3,0
92,0,2,2,9,0,0,2,0,0,4,0,3,3,7,7,0,2,1,5,0,3,0
93,0,2,2,9,0,1,2,0,0,4,0,3,3,7,7,0,2,1,5,0,2,2
94,0,2,3,0,1,6,2,1,0,1,1,3,3,7,7,0,2,1,1,1,0,0
95,0,2,3,8,0,0,2,0,0,4,0,3,3,7,7,0,2,1,5,1,3,0
96,0,3,2,0,0,1,2,0,0,7,0,3,1,7,7,0,2,1,5,1,3,0
97,0,2,3,9,0,0,2,0,0,1,0,3,3,7,7,0,2,1,5,0,2,0
98,0,0,3,8,0,0,2,0,0,4,0,3,3,7,7,0,2,1,5,1,3,0
99,0,2,2,8,0,0,2,0,0,4,0,3,3,7,7,0,2,1,5,0,3,0
100,0,2,0,0,1,6,2,1,0,7,1,0,3,7,7,0,2,1,1,0,3,0
101,0,0,3,9,0,1,2,0,0,1,0,3,3,7,7,0,2,1,5,0,2,0
102,0,3,2,9,0,1,2,0,0,10,0,3,1,7,7,0,2,1,5,1,3,0
103,0,2,2,9,0,0,2,0,0,1,0,3,1,7,7,0,2,1,5,0,5,3
104,0,0,2,8,0,1,2,0,0,4,0,3,3,7,7,0,2,1,5,1,2,0
105,0,2,2,9,0,0,2,0,0,1,0,3,3,7,7,0,2,1,5,0,2,2
106,0,2,2,9,0,0,2,0,0,10,0,3,1,7,7,0,2,1,5,1,5,0
107,0,0,2,8,0,1,2,0,0,1,0,3,3,7,7,0,2,1,5,0,3,2
108,0,0,2,8,0,0,2,0,0,4,0,3,3,7,7,0,2,1,5,1,3,2
109,0,2,3,9,0,0,2,0,0,0,0,3,3,7,7,0,2,1,5,0,2,2
110,0,2,3,9,0,1,2,0,0,10,0,3,3,7,7,0,2,1,5,0,2,0
111,0,5,0,3,1,6,2,0,1,4,0,3,3,7,7,0,2,1,5,0,5,4
112,0,2,0,8,0,0,2,1,1,10,1,3,3,7,7,0,2,1,5,6,4,6
113,0,2,3,9,0,0,2,0,0,1,0,3,3,7,7,0,2,1,5,0,2,2
114,1,2,2,8,0,7,2,0,1,1,0,3,3,7,7,0,2,1,5,1,4,4
115,0,2,2,9,0,1,2,0,0,7,0,3,1,7,7,0,2,1,5,1,3,0
116,0,5,0,3,1,6,2,0,1,7,0,3,3,7,7,0,2,1,5,1,5,4
117,0,2,2,9,0,1,2,0,0,10,0,3,1,7,7,0,2,1,5,0,5,0
118,0,2,3,9,0,1,2,1,1,7,1,3,3,7,7,0,2,1,5,6,4,6
119,0,5,0,0,1,6,2,0,1,0,0,3,3,7,7,0,2,1,5,1,5,4
120,1,2,3,8,0,7,2,0,1,0,0,3,3,7,7,0,2,1,5,0,4,0
121,0,2,2,8,0,0,2,0,0,4,0,3,3,7,7,0,2,1,5,1,2,2
122,1,3,2,0,0,7,2,0,1,7,0,3,3,7,7,0,2,1,5,0,4,0
123,0,3,3,3,1,6,2,1,0,0,1,3,3,7,7,0,2,1,1,1,0,0
124,0,2,3,9,0,1,2,0,0,4,0,3,3,7,7,0,2,1,5,1,3,2
125,0,2,3,8,1,6,2,1,0,1,1,3,0,7,7,0,2,1,1,0,3,0
126,0,0,3,9,0,0,2,0,0,10,0,3,3,7,7,0,2,1,5,1,2,0
127,0,3,0,3,1,6,2,1,0,3,1,3,3,7,7,0,2,1,1,1,0,0
128,0,2,3,8,0,1,2,0,0,1,0,3,3,7,7,0,2,1,5,0,2,0
129,0,0,3,8,0,1,2,0,0,1,0,3,3,7,7,0,2,1,5,1,3,2
130,0,0,3,8,0,1,2,0,0,10,0,3,3,7,7,0,2,1,5,1,3,0
131,0,0,2,8,0,1,2,0,0,10,0,3,3,7,7,0,2,1,5,1,3,2
132,0,3,3,8,0,1,2,1,1,10,1,3,3,7,7,0,2,1,5,6,4,6
133,0,2,2,9,0,1,2,0,0,4,0,3,3,7,7,0,2,1,5,0,3,2
134,0,3,3,8,0,0,2,1,1,7,1,3,3,7,7,0,2,1,5,1,4,6
135,1,2,2,8,0,7,2,0,1,10,0,3,3,7,7,0,2,1,5,1,4,4
136,0,3,0,8,0,1,2,1,1,10,1,3,3,7,7,0,2,1,5,1,4,6
137,0,2,2,9,0,0,2,0,0,1,0,3,3,7,7,0,2,1,5,1,3,0
138,1,2,3,0,0,7,2,0,1,7,0,3,3,7,7,0,2,1,5,1,4,0
139,0,0,3,9,0,1,2,0,0,10,0,3,3,7,7,0,2,1,5,1,2,0
140,0,2,2,0,0,0,2,0,0,10,0,3,1,7,7,0,2,1,5,0,5,3
141,0,0,2,9,0,1,2,0,0,4,0,3,3,7,7,0,2,1,5,0,2,2
142,0,5,0,0,1,6,2,0,1,0,0,3,3,7,7,0,2,1,5,1,4,4
143,0,3,2,0,0,0,2,0,0,10,0,3,1,7,7,0,2,1,5,0,5,3
144,0,2,2,9,0,0,2,0,0,0,0,3,3,7,7,0,2,1,5,0,2,0
145,0,2,0,3,1,6,2,1,0,0,1,0,0,7,7,0,2,1,1,0,3,0
146,0,3,0,8,1,6,2,1,0,0,1,3,0,7,7,0,2,1,1,1,0,0
147,0,2,2,9,0,1,2,0,0,10,0,3,3,7,7,0,2,1,5,1,2,2
148,0,0,3,9,0,1,2,0,0,0,0,3,3,7,7,0,2,1,5,0,2,0
149,0,0,2,8,0,0,2,0,0,4,0,3,3,7,7,0,2,1,5,0,2,2
150,0,2,2,8,0,0,2,0,0,10,0,3,3,7,7,0,2,1,5,1,3,0
151,0,2,3,0,1,6,2,1,0,7,1,0,3,7,7,0,2,1,1,1,0,0
152,0,2,2,8,0,1,2,0,0,4,0,3,3,7,7,0,2,1,5,1,3,0
153,0,5,0,0,1,6,2,0,1,0,0,3,3,7,7,0,2,1,5,0,4,4
154,0,2,3,8,0,0,2,1,1,10,1,3,3,7,7,0,2,1,5,6,4,6
155,0,2,2,0,0,1,2,0,0,10,0,3,1,7,7,0,2,1,5,0,3,0
156,0,0,2,9,0,0,2,0,0,0,0,3,3,7,7,0,2,1,5,1,2,0
157,0,2,2,8,0,0,2,0,0,0,0,3,3,7,7,0,2,1,5,1,2,0
158,0,0,2,8,0,0,2,0,0,1,0,3,3,7,7,0,2,1,5,0,3,2
159,0,0,3,9,0,0,2,0,0,4,0,3,3,7,7,0,2,1,5,0,3,0
160,0,0,3,9,0,1,2,0,0,4,0,3,3,7,7,0,2,1,5,0,3,2
161,0,0,2,9,0,0,2,0,0,1,0,3,3,7,7,0,2,1,5,0,2,0
162,0,2,0,0,1,6,2,0,1,0,0,3,3,7,7,0,2,1,5,1,5,4
163,0,3,2,0,0,1,2,0,0,1,0,3,1,7,7,0,2,1,5,1,5,0
164,0,2,2,8,0,0,2,0,0,0,0,3,3,7,7,0,2,1,5,1,3,0
165,0,3,2,9,0,1,2,0,0,10,0,3,1,7,7,0,2,1,5,1,5,3
166,0,0,3,8,0,0,2,0,0,10,0,3,3,7,7,0,2,1,5,1,3,0
167,0,0,3,8,0,0,2,0,0,10,0,3,3,7,7,0,2,1,5,0,3,2
168,0,2,2,0,0,1,2,0,0,10,0,3,1,7,7,0,2,1,5,0,5,0
169,0,0,3,8,0,0,2,0,0,0,0,3,3,7,7,0,2,1,5,0,3,0
170,0,2,0,3,1,6,2,0,1,4,0,3,3,7,7,0,2,1,5,1,5,4
171,0,0,3,9,0,1,2,0,0,0,0,3,3,7,7,0,2,1,5,1,3,0
172,0,2,0,9,0,1,2,1,1,1,1,3,3,7,7,0,2,1,5,6,4,6
173,0,0,2,9,0,0,2,0,0,10,0,3,3,7,7,0,2,1,5,0,3,0
174,0,3,2,9,0,1,2,0,0,7,0,3,1,7,7,0,2,1,5,1,3,0
175,0,0,2,8,0,1,2,0,0,10,0,3,3,7,7,0,2,1,5,0,2,2
176,0,0,2,8,0,0,2,0,0,0,0,3,3,7,7,0,2,1,5,0,2,2
177,0,0,2,9,0,0,2,0,0,4,0,3,3,7,7,0,2,1,5,1,3,0
178,0,2,2,9,0,1,2,0,0,4,0,3,3,7,7,0,2,1,5,1,2,2
179,0,0,3,9,0,1,2,0,0,4,0,3,3,7,7,0,2,1,5,1,2,0
180,1,2,2,8,0,7,2,0,1,7,0,3,3,7,7,0,2,1,5,1,4,4
181,0,5,0,0,1,6,2,0,1,4,0,3,3,7,7,0,2,1,5,1,5,4
182,0,3,0,0,1,6,2,0,1,4,0,3,3,7,7,0,2,1,5,0,4,4
183,0,2,3,9,0,0,2,0,0,4,0,3,3,7,7,0,2,1,5,1,3,2
184,0,3,2,0,0,0,2,0,0,7,0,3,1,7,7,0,2,1,5,0,3,3
185,1,2,2,8,0,7,2,0,1,0,0,3,3,7,7,0,2,1,5,0,3,0
186,0,0,3,8,0,1,2,0,0,4,0,3,3,7,7,0,2,1,5,1,3,2
187,0,3,0,3,1,6,2,0,1,7,0,3,3,7,7,0,2,1,5,0,4,4
188,0,0,2,9,0,1,2,0,0,4,0,3,3,7,7,0,2,1,5,1,2,0
189,0,2,2,0,0,0,2,0,0,10,0,3,1,7,7,0,2,1,5,1,5,3
190,0,2,0,8,1,6,2,1,0,7,1,3,0,7,7,0,2,1,1,0,3,0
191,0,2,3,8,0,1,2,1,1,10,1,3,3,7,7,0,2,1,5,1,4,6
192,0,0,3,8,0,1,2,0,0,10,0,3,3,7,7,0,2,1,5,1,3,2
193,0,3,3,9,0,0,2,1,1,10,1,3,3,7,7,0,2,1,5,1,4,6
194,0,2,3,9,0,0,2,0,0,0,0,3,3,7,7,0,2,1,5,1,2,2
195,0,3,0,3,1,6,2,0,1,4,0,3,3,7,7,0,2,1,5,1,5,4
196,0,0,3,9,0,0,2,0,0,1,0,3,3,7,7,0,2,1,5,0,3,0
197,0,2,3,8,0,1,2,0,0,4,0,3,3,7,7,0,2,1,5,1,2,2
198,0,2,2,8,0,1,2,0,0,1,0,3,3,7,7,0,2,1,5,1,3,2
199,0,3,3,8,0,0,2,1,1,1,1,3,3,7,7,0,2,1,5,1,4,6
200,0,2,2,9,0,1,2,0,0,10,0,3,3,7,7,0,2,1,5,1,3,0
201,0,0,3,8,0,1,2,0,0,10,0,3,3,7,7,0,2,1,5,0,3,0
202,0,2,3,8,0,0,2,0,0,4,0,3,3,7,7,0,2,1,5,0,2,0
203,0,2,0,8,1,6,2,1,0,3,1,0,3,7,7,0,2,1,1,0,3,0
204,0,3,2,0,0,1,2,0,0,1,0,3,1,7,7,0,2,1,5,0,5,3
205,1,2,3,8,0,7,2,0,1,0,0,3,3,7,7,0,2,1,5,1,4,4
206,0,0,3,8,0,0,2,0,0,1,0,3,3,7,7,0,2,1,5,1,2,0
207,0,0,3,8,0,0,2,0,0,0,0,3,3,7,7,0,2,1,5,0,3,2
208,0,0,2,8,0,1,2,0,0,1,0,3,3,7,7,0,2,1,5,1,2,0
209,0,0,2,8,0,0,2,0,0,10,0,3,3,7,7,0,2,1,5,0,2,0
210,0,2,3,9,0,0,2,0,0,10,0,3,3,7,7,0,2,1,5,0,3,0
211,0,0,3,8,0,1,2,0,0,10,0,3,3,7,7,0,2,1,5,0,2,2
212,0,2,0,9,0,0,2,1,1,1,1,3,3,7,7,0,2,1,5,1,4,6
213,0,2,0,3,1,6,2,0,1,1,0,3,3,7,7,0,2,1,5,1,5,4
214,0,3,2,9,0,0,2,0,0,1,0,3,1,7,7,0,2,1,5,1,3,0
215,0,0,3,8,0,1,2,0,0,1,0,3,3,7,7,0,2,1,5,0,2,2
216,0,2,3,9,0,0,2,0,0,4,0,3,3,7,7,0,2,1,5,0,3,0
217,0,2,2,9,0,0,2,0,0,0,0,3,3,7,7,0,2,1,5,0,3,0
218,0,2,2,8,0,1,2,0,0,10,0,3,3,7,7,0,2,1,5,1,3,0
219,0,5,0,3,1,6,2,0,1,7,0,3,3,7,7,0,2,1,5,1,4,4
220,0,2,3,8,0,0,2,0,0,1,0,3,3,7,7,0,2,1,5,1,2,2
221,1,2,3,8,0,7,2,0,1,0,0,3,3,7,7,0,2,1,5,0,3,0
222,0,2,2,9,0,0,2,0,0,1,0,3,1,7,7,0,2,1,5,1,3,0
223,0,3,0,8,0,0,2,1,1,7,1,3,3,7,7,0,2,1,5,1,4,6
224,0,2,2,8,0,1,2,0,0,4,0,3,3,7,7,0,2,1,5,0,2,2
225,0,0,2,8,0,1,2,0,0,1,0,3,3,7,7,0,2,1,5,0,3,0
226,0,2,3,8,0,0,2,0,0,4,0,3,3,7,7,0,2,1,5,1,2,0
227,0,2,3,9,0,0,2,0,0,4,0,3,3,7,7,0,2,1,5,1,3,0
228,1,2,2,0,0,7,2,0,1,7,0,3,3,7,7,0,2,1,5,0,4,4
229,0,0,3,9,0,0,2,0,0,1,0,3,3,7,7,0,2,1,5,1,2,0
230,0,2,0,3,1,6,2,0,1,1,0,3,3,7,7,0,2,1,5,0,5,4
231,1,2,2,8,0,7,2,0,1,0,0,3,3,7,7,0,2,1,5,0,3,4
232,0,2,2,9,0,1,2,0,0,1,0,3,1,7,7,0,2,1,5,1,5,3
233,0,3,0,0,1,6,2,0,1,0,0,3,3,7,7,0,2,1,5,0,4,4
234,0,0,3,8,0,1,2,0,0,0,0,3,3,7,7,0,2,1,5,1,2,0
235,0,2,0,8,0,1,2,1,1,10,1,3,3,7,7,0,2,1,5,1,4,6
236,0,2,2,8,0,1,2,0,0,10,0,3,3,7,7,0,2,1,5,0,3,0
237,0,0,2,9,0,1,2,0,0,1,0,3,3,7,7,0,2,1,5,1,3,0
238,0,2,2,9,0,1,2,0,0,1,0,3,1,7,7,0,2,1,5,0,3,0
239,0,3,2,9,0,0,2,0,0,7,0,3,1,7,7,0,2,1,5,0,3,3
240,0,3,2,9,0,0,2,0,0,10,0,3,1,7,7,0,2,1,5,0,5,3
241,0,2,3,8,0,1,2,0,0,10,0,3,3,7,7,0,2,1,5,0,3,0
242,0,2,3,8,0,0,2,0,0,10,0,3,3,7,7,0,2,1,5,1,2,2
243,1,2,3,8,0,7,2,0,1,1,0,3,3,7,7,0,2,1,5,0,4,4
244,0,3,0,8,0,0,2,1,1,7,1,3,3,7,7,0,2,1,5,6,4,6
245,0,2,3,8,0,1,2,0,0,10,0,3,3,7,7,0,2,1,5,1,3,0
246,0,2,3,8,0,1,2,1,1,7,1,3,3,7,7,0,2,1,5,6,4,6
247,0,2,2,8,0,0,2,0,0,1,0,3,3,7,7,0,2,1,5,0,3,2
248,0,3,2,9,0,1,2,0,0,10,0,3,1,7,7,0,2,1,5,0,5,3
249,0,2,3,0,1,6,2,1,0,7,1,0,3,7,7,0,2,1,1,0,3,0
250,0,3,2,9,0,0,2,0,0,10,0,3,1,7,7,0,2,1,5,1,5,0
251,1,2,3,0,0,7,2,0,1,7,0,3,3,7,7,0,2,1,5,1,3,0
252,0,5,0,0,1,6,2,0,1,4,0,3,3,7,7,0,2,1,5,1,4,4
253,0,0,2,9,0,1,2,0,0,10,0,3,3,7,7,0,2,1,5,1,3,2
254,0,0,3,8,0,1,2,0,0,1,0,3,3,7,7,0,2,1,5,1,3,0
255,0,0,2,8,0,1,2,0,0,0,0,3,3,7,7,0,2,1,5,1,2,2
256,0,3,0,0,1,6,2,0,1,0,0,3,3,7,7,0,2,1,5,1,4,4
257,0,2,3,8,0,0,2,0,0,10,0,3,3,7,7,0,2,1,5,0,2,2
258,0,0,2,8,0,1,2,0,0,4,0,3,3,7,7,0,2,1,5,0,2,0
259,0,0,2,8,0,0,2,0,0,4,0,3,3,7,7,0,2,1,5,1,2,2
260,0,3,2,0,0,1,2,0,0,10,0,3,1,7,7,0,2,1,5,1,3,0
261,1,2,2,8,0,7,2,0,1,0,0,3,3,7,7,0,2,1,5,0,4,0
262,0,2,3,8,0,0,2,0,0,1,0,3,3,7,7,0,2,1,5,1,2,0
263,0,2,2,8,0,0,2,0,0,1,0,3,3,7,7,0,2,1,5,1,3,2
264,0,3,0,8,0,1,2,1,1,10,1,3,3,7,7,0,2,1,5,6,4,6
265,0,3,0,3,1,6,2,0,1,4,0,3,3,7,7,0,2,1,5,0,4,4
266,0,3,3,3,1,6,2,1,0,7,1,3,3,7,7,0,2,1,1,0,0,0
267,0,2,2,9,0,0,2,0,0,4,0,3,3,7,7,0,2,1,5,1,3,2
268,0,0,3,8,0,0,2,0,0,0,0,3,3,7,7,0,2,1,5,1,3,2
269,1,3,2,0,0,7,2,0,1,10,0,3,3,7,7,0,2,1,5,0,3,4
270,0,2,3,8,0,1,2,0,0,1,0,3,3,7,7,0,2,1,5,0,2,2
271,1,3,3,0,0,7,2,0,1,10,0,3,3,7,7,0,2,1,5,0,4,4
272,0,2,2,8,0,1,2,0,0,0,0,3,3,7,7,0,2,1,5,1,3,0
273,0,2,2,9,0,0,2,0,0,0,0,3,3,7,7,0,2,1,5,1,2,2
274,0,3,2,9,0,0,2,0,0,1,0,3,1,7,7,0,2,1,5,1,3,3
275,0,2,2,0,0,0,2,0,0,10,0,3,1,7,7,0,2,1,5,1,3,3
276,0,3,2,0,0,0,2,0,0,10,0,3,1,7,7,0,2,1,5,1,5,0
277,0,2,2,8,0,0,2,0,0,10,0,3,3,7,7,0,2,1,5,1,2,2
278,0,3,0,0,1,6,2,1,0,3,1,3,3,7,7,0,2,1,1,0,3,0
279,0,2,3,9,0,1,2,0,0,0,0,3,3,7,7,0,2,1,5,1,2,2
280,1,2,2,8,0,7,2,0,1,10,0,3,3,7,7,0,2,1,5,1,3,0
281,0,0,2,9,0,0,2,0,0,1,0,3,3,7,7,0,2,1,5,1,2,2
282,0,5,0,0,1,6,2,0,1,7,0,3,3,7,7,0,2,1,5,1,4,4
283,0,2,3,9,0,1,2,0,0,0,0,3,3,7,7,0,2,1,5,0,3,2
284,0,0,2,8,0,1,2,0,0,1,0,3,3,7,7,0,2,1,5,0,2,2
285,0,3,2,0,0,0,2,0,0,1,0,3,1,7,7,0,2,1,5,0,3,0
286,0,0,2,9,0,0,2,0,0,4,0,3,3,7,7,0,2,1,5,0,3,2
287,0,0,2,8,0,0,2,0,0,4,0,3,3,7,7,0,2,1,5,0,3,0
288,0,2,2,0,0,1,2,0,0,1,0,3,1,7,7,0,2,1,5,1,5,3
289,0,3,0,3,1,6,2,0,1,7,0,3,3,7,7,0,2,1,5,1,5,4
290,0,2,0,3,1,6,2,0,1,4,0,3,3,7,7,0,2,1,5,0,5,4
291,0,0,2,9,0,1,2,0,0,1,0,3,3,7,7,0,2,1,5,0,3,0
292,0,2,3,9,0,1,2,0,0,1,0,3,3,7,7,0,2,1,5,0,3,2
293,0,0,2,8,0,1,2,0,0,0,0,3,3,7,7,0,2,1,5,1,3,0
294,0,2,3,8,0,0,2,0,0,4,0,3,3,7,7,0,2,1,5,0,3,2
295,0,0,3,9,0,0,2,0,0,4,0,3,3,7,7,0,2,1,5,1,2,2
296,0,2,3,9,0,0,2,0,0,0,0,3,3,7,7,0,2,1,5,0,3,2
297,0,2,0,3,1,6,2,1,0,7,1,0,0,7,7,0,2,1,1,0,3,0
298,0,3,3,9,0,0,2,1,1,7,1,3,3,7,7,0,2,1,5,1,4,6
299,1,2,2,8,0,7,2,0,1,7,0,3,3,7,7,0,2,1,5,0,3,0
300,0,2,0,8,1,6,2,1,0,0,1,0,3,7,7,0,2,1,1,0,0,0
301,0,0,2,8,0,0,2,0,0,10,0,3,3,7,7,0,2,1,5,0,3,0
302,0,2,3,9,0,1,2,1,1,10,1,3,3,7,7,0,2,1,5,1,4,6
